MANDT,KUNNR,LAND1,NAME1,NAME2,ORT01,PSTLZ,REGIO,SORTL,STRAS,TELF1,TELFX,XCPDK,ADRNR,MCOD1,MCOD2,MCOD3,ANRED,AUFSD,BAHNE,BAHNS,BBBNR,BBSNR,BEGRU,BRSCH,BUBKZ,DATLT,ERDAT,ERNAM,EXABL,FAKSD,FISKN,KNAZK,KNRZA,KONZS,KTOKD,KUKLA,LIFNR,LIFSD,LOCCO,LOEVM,NAME3,NAME4,NIELS,ORT02,RPMKR,SPERR,SPRAS,STCD1,STCD2,STKZA,LZONE,XZEMP,VBUND,UMSAT,UMJAH,UWAER,STKZN,PFORT,WERKS,SPERZ,KDKG1,XKNZA,CONFS,UPDAT,UPTIM,NODEL,TS_ERDAT,TS_UPDAT,TS_UPTIM
"M1","K2715","Brasilien 3","Wallenquist Organization 6082",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27157","Brasilien 3","McMahon and Tate 10781",,,,,,,,,,,,,,,,,,,,,,,,2017-04-07T20:00:00,"Uwe Riecker 17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2716","Brasilien 3","Stagg Enterprises 11434",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2717","Brasilien 3","Dr. Zeus Inc. 15673",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27182","Brasilien 3","Red Bedroom Records 1603",,,,,,,,,,,,,,,,,,,,,,,,2017-04-09T20:00:00,"Waltraud Heidebrock 524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27186","Brasilien 3","Life Foundation 16165",,,,,,,,,,,,,,,,,,,,,,,,2017-04-09T20:00:00,"Waltraud Heidebrock 524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K272","Belgien 11","Oscorp 17143",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2722","Brasilien 3","U.S. Robots and Mechanical 17790",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2723","Brasilien 3","Jabot Cosmetics 10568",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27232","Brasilien 3","The Lightman Group 18067",,,,,,,,,,,,,,,,,,,,,,,,2017-04-14T20:00:00,"Sibylle Elwanger 613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2726","Brasilien 3","Stagg Enterprises 13467",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27260","Brasilien 3","Tyrell Corporation 5236",,,,,,,,,,,,,,,,,,,,,,,,2017-04-17T20:00:00,"Waltraud Heidebrock 524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2727","Brasilien 3","Struan's 10149",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2731","Brasilien 3","Acme Corporation 18089",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2732","Brasilien 3","Ace Chemicals 20518",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27342","Belgien 11","Golden Goblin Press 5602",,,,,,,,,,,,,,,,,,,,,,,,2017-04-24T20:00:00,"Isabel Dambrowsky 304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2735","Brasilien 3","Tyrell Corporation 21021",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27382","Brasilien 3","Paper Street Soap Co. 5266",,,,,,,,,,,,,,,,,,,,,,,,2017-04-29T20:00:00,"Waltraud Heidebrock 524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27405","Belgien 11","Parker Industries 2269",,,,,,,,,,,,,,,,,,,,,,,,2004-02-26T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27406","Belgien 11","Paper Street Soap Co. 11618",,,,,,,,,,,,,,,,,,,,,,,,2004-02-26T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27407","Belgien 11","Oscorp 12124",,,,,,,,,,,,,,,,,,,,,,,,2004-02-26T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27408","Belgien 11","Octan 4129",,,,,,,,,,,,,,,,,,,,,,,,2007-09-29T20:00:00,"Alma Faht 553",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27409","Belgien 11","Octan 4129",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27410","Belgien 11","Nologo Corporation 12941",,,,,,,,,,,,,,,,,,,,,,,,2004-02-26T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K27411","Belgien 11","National Motors Corporation 17203",,,,,,,,,,,,,,,,,,,,,,,,2004-02-26T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2750","Brasilien 3","ARCAM Corporation 15692",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2751","Brasilien 3","General Products 20391",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2753","Brasilien 3","Landau 2706",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2755","Brasilien 3","GameCenter CX 20286",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2756","Brasilien 3","ARCAM Corporation 9877",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2759","Brasilien 3","Weyland-Yutani Corporation 19312",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2764","Brasilien 3","National Motors Corporation 9090",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2765","Brasilien 3","Vaillante 2494",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2767","Brasilien 3","ARCAM Corporation 5142",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2771","Brasilien 3","Soder Cola 20625",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2775","Brasilien 3","Soder Cola 16724",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2776","Brasilien 3","Massive Dynamic 6559",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2779","Brasilien 3","Haly's Circus 19347",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2783","Brasilien 3","Santini Air 9093",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2787","Brasilien 3","Soder Cola 17925",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2793","Brasilien 3","Vaillante 9612",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2794","Brasilien 3","Ace Chemicals 6039",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2795","Brasilien 3","Halo Corporation 2734",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2798","Brasilien 3","Megacorporation 18187",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K280","Belgien 11","Crosstime Traffic 22347",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2802","Brasilien 3","Phua Chu Kang Pte Ltd 18618",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2816","Brasilien 3","RAMJAC 8540",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2821","Brasilien 3","Brand Corporation 8314",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2826","Brasilien 3","Yoyodyne 11083",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2830","Brasilien 3","Golden Goblin Press 2149",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2831","Brasilien 3","RAMJAC 11384",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2835","Brasilien 3","Jabot Cosmetics 3090",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2838","Brasilien 3","Dream Park 9814",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2841","Brasilien 3","Mammoth Studios 20590",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2843","Brasilien 3","Megacorporation 22497",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2846","Brasilien 3","Dr. Zeus Inc. 1148",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2849","Brasilien 3","Daggett Industries 16176",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2852","Brasilien 3","World Company 1168",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2854","Brasilien 3","Halo Corporation 17608",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2856","Brasilien 3","Sloane Curtis Advertising 1520",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2862","Brasilien 3","Seburo 20705",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2867","Brasilien 3","Yoyodyne 11222",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2875","Brasilien 3","Hooper's Store 21928",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2876","Brasilien 3","Consumer Recreation Services 20680",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2877","Brasilien 3","Life Foundation 21615",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K288","Belgien 11","Kord Enterprises 23782",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2881","Brasilien 3","Crudgington Brewery 10686",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2886","Brasilien 3","Adipose Industries 10654",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2887","Brasilien 3","Clothes Over Bro's 6557",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2888","Brasilien 3","Bonsai Kitten 24123",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2892","Brasilien 3","List of fictional brewers 2744",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2898","Brasilien 3","Bonk Business 22728",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2901","Brasilien 3","Octan 16363",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2902","Brasilien 3","GameCenter CX 21769",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2907","Brasilien 3","CHOAM 21628",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2908","Brasilien 3","Soder Cola 14182",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2913","Brasilien 3","Landau 13355",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2916","Brasilien 3","Roxxon Energy Corporation 22621",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2918","Brasilien 3","Golden Goblin Press 9668",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K292","Belgien 11","Phua Chu Kang Pte Ltd 12036",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2920","Brasilien 3","Kord Enterprises 21436",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2921","Brasilien 3","Soder Cola 22701",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2928","Brasilien 3","Kitchen Table International 4152",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K293","Belgien 11","McMahon and Tate 5519",,,,,,,,,,,,,,,,,,,,,,,,2004-01-03T22:00:00,"Rudolf F?rbers 101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2934","Brasilien 3","Daggett Industries 12288",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2935","Brasilien 3","Ace o' Clubs 23098",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2936","Brasilien 3","Power Broker 1021",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2939","Brasilien 3","Red Bedroom Records 12785",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2940","Brasilien 3","Parker Industries 13220",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2942","Brasilien 3","Daggett Industries 24943",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2945","Brasilien 3","Hooper's Store 3489",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2950","Brasilien 3","Cross Technological Enterprises 16517",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2951","Brasilien 3","Yoyodyne 7910",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2955","Brasilien 3","Fantastic Four Incorporated 6053",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2957","Brasilien 3","L'Desh Fresh 20458",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2959","Brasilien 3","Shadrack & Duxbury 6269",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2962","Brasilien 3","Weyland-Yutani Corporation 11084",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2964","Brasilien 3","CHOAM 12210",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2968","Brasilien 3","Oscorp 23912",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2970","Brasilien 3","Kord Enterprises 18341",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2975","Brasilien 3","ConHugeCo 12421",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2979","Brasilien 3","Dunder Mifflin 3828",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2980","Brasilien 3","Wayne Enterprises 18244",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2985","Brasilien 3","Soder Cola 12964",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2991","Brasilien 3","Tyrell Corporation 14334",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K2999","Brasilien 3","Vaillante 3001",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3003","Brasilien 3","Phua Chu Kang Pte Ltd 6743",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3008","Brasilien 3","Dream Park 5939",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3010","Brasilien 3","Kitchen Table International 1437",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3014","Brasilien 3","BuyTigers.com 3409",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3015","Brasilien 3","Dr. Zeus Inc. 21314",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3020","Brasilien 3","Sloane Curtis Advertising 25211",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3021","Brasilien 3","Wayne Enterprises 11055",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3028","Brasilien 3","Crosstime Traffic 9128",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3031","Brasilien 3","Daggett Industries 8120",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M1","K3034","Brasilien 3","Bonk Business 21727",,,,,,,,,,,,,,,,,,,,,,,,2004-09-04T20:00:00,"Richard Elsesser 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
